27,9,262,43,176,244,head_speaker,663,516,85,44,offscreen_speaker,498,196,135,242,head,529,366,58,31,lips,323,208,77,48,lips,122,67,123,246,head,132,230,66,46,lips,76,153,73,178,head,90,269,45,44,lips
28,9,262,43,176,244,head_speaker,663,516,85,44,offscreen_speaker,499,195,136,243,head,530,366,58,31,lips,323,208,77,48,lips,122,67,123,246,head,131,230,66,46,lips,76,150,74,181,head,91,269,46,45,lips
29,9,262,43,176,244,head_speaker,662,515,85,45,offscreen_speaker,503,196,135,241,head,534,366,57,31,lips,323,208,77,48,lips,122,67,123,246,head,131,231,65,45,lips,75,152,73,180,head,91,269,46,45,lips
30,9,262,43,176,244,head_speaker,662,515,85,45,offscreen_speaker,507,197,134,241,head,537,365,58,31,lips,323,208,77,47,lips,122,67,123,246,head,131,231,65,45,lips,75,152,73,180,head,91,269,46,45,lips
31,9,262,43,176,244,head_speaker,661,515,86,45,offscreen_speaker,509,197,134,241,head,539,365,59,31,lips,323,208,77,47,lips,121,67,123,246,head,131,231,65,45,lips,79,151,74,181,head,92,269,46,45,lips
32,9,262,43,176,245,head_speaker,662,514,84,44,offscreen_speaker,510,197,134,240,head,541,365,59,31,lips,323,208,77,47,lips,121,67,123,247,head,131,231,65,45,lips,79,152,74,180,head,92,269,45,44,lips
33,9,262,43,176,245,head_speaker,661,514,86,45,offscreen_speaker,511,197,134,240,head,542,365,59,31,lips,322,208,77,47,lips,121,67,123,247,head,131,231,65,45,lips,79,152,74,180,head,92,270,46,45,lips
34,9,262,43,176,244,head_speaker,662,513,84,44,offscreen_speaker,511,197,134,240,head,542,366,59,32,lips,322,208,77,47,lips,121,67,123,247,head,130,231,65,45,lips,79,152,74,180,head,93,270,45,45,lips
35,9,262,43,176,244,head_speaker,662,513,84,44,offscreen_speaker,510,198,134,240,head,541,366,59,32,lips,322,208,77,47,lips,121,67,123,247,head,130,231,65,45,lips,80,152,74,181,head,93,270,45,44,lips
36,9,262,43,176,244,head_speaker,662,513,84,44,offscreen_speaker,510,198,134,240,head,541,366,59,31,lips,322,208,76,47,lips,121,67,123,247,head,130,231,65,45,lips,80,153,74,180,head,93,270,46,45,lips
37,9,262,43,176,245,head_speaker,662,513,84,44,offscreen_speaker,510,198,134,240,head,541,367,59,32,lips,322,208,76,47,lips,121,67,123,247,head,130,231,65,45,lips,80,152,74,182,head,93,271,46,45,lips
38,9,262,44,176,244,head_speaker,661,515,86,45,offscreen_speaker,510,198,134,240,head,541,367,59,32,lips,322,208,76,47,lips,121,67,123,246,head,130,231,65,45,lips,80,153,73,180,head,94,271,46,45,lips
39,9,262,43,176,244,head_speaker,662,514,83,44,offscreen_speaker,510,198,134,240,head,541,367,60,32,lips,322,208,76,47,lips,121,67,123,247,head,130,230,66,46,lips,81,152,74,182,head,94,271,45,44,lips
40,9,262,43,176,244,head_speaker,662,515,84,44,offscreen_speaker,510,198,134,240,head,541,367,60,32,lips,322,208,77,47,lips,121,67,123,246,head,131,230,65,45,lips,81,152,74,182,head,94,272,45,44,lips
41,9,261,44,176,244,head_speaker,662,515,83,44,offscreen_speaker,510,198,134,240,head,541,367,60,32,lips,322,208,77,47,lips,121,67,123,246,head,131,230,65,45,lips,81,153,74,181,head,95,272,45,44,lips
42,9,261,43,176,244,head_speaker,661,516,84,44,offscreen_speaker,510,198,134,240,head,541,367,60,32,lips,321,209,77,47,lips,121,67,123,247,head,131,230,66,46,lips,70,150,75,185,head,96,272,46,45,lips
43,9,261,43,176,244,head_speaker,662,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,60,32,lips,321,209,77,47,lips,121,67,123,247,head,131,230,66,46,lips,71,150,75,185,head,96,272,46,45,lips
44,9,261,44,176,244,head_speaker,661,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,59,32,lips,321,209,77,47,lips,121,67,123,246,head,131,230,66,46,lips,83,153,75,183,head,97,272,46,45,lips
45,9,261,44,176,244,head_speaker,662,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,60,32,lips,321,209,77,47,lips,121,67,123,246,head,131,231,65,45,lips,83,153,75,183,head,97,272,46,45,lips
46,9,261,44,176,244,head_speaker,662,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,60,32,lips,321,209,77,47,lips,121,67,123,247,head,131,231,65,45,lips,84,153,75,183,head,98,273,44,43,lips
47,9,261,44,176,244,head_speaker,662,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,60,32,lips,321,209,77,47,lips,121,67,123,246,head,131,231,65,45,lips,85,153,75,183,head,99,273,46,45,lips
48,9,261,44,176,244,head_speaker,662,516,84,44,offscreen_speaker,510,198,134,240,head,540,367,59,32,lips,321,209,77,47,lips,121,67,123,246,head,131,231,65,45,lips,85,153,75,183,head,99,273,46,45,lips
49,9,262,44,176,245,head_speaker,662,517,85,44,offscreen_speaker,511,198,134,241,head,540,368,60,32,lips,322,209,77,48,lips,122,67,123,247,head,132,232,65,45,lips,86,153,75,184,head,100,274,46,45,lips
50,9,262,45,177,245,head_speaker,663,518,85,44,offscreen_speaker,512,199,135,241,head,541,369,61,32,lips,322,210,78,48,lips,122,68,124,248,head,133,233,65,45,lips,87,154,75,184,head,101,274,46,45,lips
51,9,347,132,156,217,head_speaker,663,518,85,44,offscreen_speaker,582,35,110,198,head,614,159,61,32,lips,377,279,60,37,lips,300,333,65,45,lips,53,311,46,45,lips,286,212,110,179,head,52,165,177,206,head
52,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,111,198,head,614,159,61,33,lips,377,280,60,37,lips,301,332,66,46,lips,54,312,47,46,lips,287,212,110,179,head,53,165,178,207,head
53,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,159,61,33,lips,377,280,60,37,lips,302,330,65,45,lips,54,312,46,45,lips,288,212,109,177,head,53,165,177,206,head
54,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,159,61,33,lips,377,281,60,37,lips,302,328,67,47,lips,55,312,46,45,lips,290,209,109,178,head,53,165,177,206,head
55,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,160,61,33,lips,377,281,60,37,lips,303,326,68,47,lips,55,312,47,46,lips,291,208,109,177,head,54,165,177,206,head
56,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,160,61,33,lips,377,281,60,37,lips,304,325,67,47,lips,56,312,47,46,lips,293,207,109,177,head,54,165,177,206,head
57,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,160,61,33,lips,377,281,60,37,lips,305,323,67,46,lips,56,312,47,46,lips,294,205,110,178,head,54,165,177,206,head
58,9,347,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,160,62,33,lips,377,280,61,38,lips,306,322,66,46,lips,57,312,47,46,lips,295,205,109,177,head,55,165,177,206,head
59,9,347,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,582,36,110,198,head,614,160,62,33,lips,377,281,60,37,lips,307,322,66,46,lips,57,312,47,46,lips,295,204,110,178,head,55,165,177,206,head
60,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,581,36,110,198,head,614,160,62,33,lips,377,282,61,37,lips,307,322,66,46,lips,57,312,47,46,lips,296,204,110,179,head,56,165,177,206,head
61,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,581,36,111,199,head,614,160,62,33,lips,377,282,60,37,lips,307,322,66,46,lips,58,313,47,46,lips,296,204,110,179,head,56,165,177,206,head
62,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,581,36,111,199,head,614,160,62,33,lips,376,282,60,37,lips,307,323,66,46,lips,58,313,47,46,lips,296,205,110,179,head,56,165,177,206,head
63,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,581,37,110,197,head,613,160,62,33,lips,376,282,60,37,lips,306,324,66,46,lips,58,313,47,46,lips,295,206,110,179,head,57,165,177,206,head
64,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,581,37,110,198,head,613,161,62,33,lips,376,282,60,37,lips,305,326,66,46,lips,59,313,47,46,lips,293,208,110,179,head,57,165,177,206,head
65,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,580,37,111,199,head,613,161,62,33,lips,376,282,60,37,lips,302,327,66,46,lips,59,313,47,46,lips,291,211,107,174,head,58,165,177,206,head
66,9,346,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,37,111,199,head,613,161,63,33,lips,377,282,59,37,lips,297,329,68,47,lips,60,313,47,46,lips,289,213,107,173,head,58,165,177,206,head
67,9,347,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,580,38,110,196,head,613,161,62,33,lips,377,282,59,37,lips,294,329,69,48,lips,60,313,47,46,lips,285,211,109,178,head,58,165,177,206,head
68,9,347,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,38,111,199,head,613,161,62,33,lips,377,281,59,37,lips,290,328,70,48,lips,61,313,47,46,lips,285,211,109,177,head,59,165,177,206,head
69,9,347,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,38,111,199,head,613,161,62,33,lips,377,281,59,37,lips,286,328,69,48,lips,61,314,47,46,lips,279,209,111,180,head,59,165,177,206,head
70,9,347,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,613,162,62,33,lips,378,281,59,37,lips,284,329,70,48,lips,62,314,46,45,lips,277,209,110,179,head,59,165,177,206,head
71,9,348,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,613,162,62,33,lips,378,282,59,37,lips,281,329,70,49,lips,62,315,46,45,lips,276,209,110,178,head,59,166,177,206,head
72,9,348,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,613,162,62,33,lips,378,282,59,37,lips,280,329,69,48,lips,63,315,46,45,lips,274,210,108,175,head,60,166,177,206,head
73,9,348,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,614,162,62,33,lips,379,282,59,37,lips,280,328,68,47,lips,63,315,46,45,lips,271,209,108,176,head,60,166,178,207,head
74,9,348,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,614,162,62,33,lips,379,282,59,37,lips,279,328,67,46,lips,64,315,46,45,lips,271,209,107,173,head,60,165,177,206,head
75,9,349,133,157,219,head_speaker,663,518,85,44,offscreen_speaker,578,37,111,199,head,614,161,62,33,lips,379,282,59,37,lips,279,327,66,46,lips,64,313,46,45,lips,270,209,106,173,head,61,165,177,206,head
76,9,349,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,39,109,196,head,614,161,62,33,lips,380,282,59,37,lips,280,327,65,45,lips,64,312,47,46,lips,269,209,106,172,head,61,163,177,206,head
77,9,350,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,37,111,199,head,614,161,62,33,lips,380,281,59,37,lips,280,326,64,45,lips,64,310,47,46,lips,269,209,106,172,head,61,162,178,207,head
78,9,350,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,38,111,199,head,614,161,62,33,lips,380,281,59,37,lips,280,326,64,44,lips,64,309,47,46,lips,269,208,106,171,head,62,161,178,207,head
79,9,350,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,37,111,199,head,615,162,61,32,lips,380,281,59,37,lips,281,325,63,44,lips,64,308,48,47,lips,269,208,105,171,head,62,162,177,206,head
80,9,350,133,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,38,111,199,head,615,162,61,32,lips,381,281,59,37,lips,281,325,64,44,lips,65,308,48,47,lips,270,209,104,170,head,63,162,177,205,head
81,9,351,133,157,217,head_speaker,663,518,85,44,offscreen_speaker,579,39,110,198,head,614,162,62,33,lips,381,280,59,37,lips,281,324,64,44,lips,66,306,50,49,lips,270,208,104,169,head,65,158,180,209,head
82,9,351,133,156,217,head_speaker,663,518,85,44,offscreen_speaker,580,40,110,197,head,614,162,62,33,lips,381,280,59,37,lips,282,324,64,44,lips,69,306,51,50,lips,269,208,104,169,head,69,157,179,209,head
83,9,351,133,156,217,head_speaker,663,518,85,44,offscreen_speaker,579,38,111,199,head,614,162,62,33,lips,381,280,59,36,lips,283,324,63,44,lips,77,309,47,46,lips,270,208,104,168,head,72,157,179,209,head
84,9,351,133,156,217,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,615,162,62,33,lips,381,280,58,36,lips,283,325,64,44,lips,82,309,47,46,lips,271,209,103,167,head,75,157,179,209,head
85,9,350,133,156,217,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,615,162,62,33,lips,381,281,58,36,lips,284,325,64,44,lips,85,309,48,47,lips,272,209,103,168,head,78,157,178,208,head
86,9,350,133,157,217,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,615,163,62,33,lips,380,281,59,36,lips,285,325,64,44,lips,90,310,48,47,lips,272,209,103,168,head,82,157,178,207,head
87,9,350,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,614,163,62,33,lips,380,282,59,37,lips,286,325,64,44,lips,94,311,48,47,lips,273,209,103,168,head,85,158,176,205,head
88,9,350,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,614,163,62,33,lips,380,282,59,37,lips,287,325,64,45,lips,99,311,48,47,lips,274,209,105,170,head,90,160,173,202,head
89,9,349,134,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,39,111,199,head,614,164,62,33,lips,380,283,59,36,lips,288,326,64,44,lips,92,314,48,47,lips,274,209,105,171,head,69,169,171,199,head
90,9,349,135,157,218,head_speaker,663,518,85,44,offscreen_speaker,579,40,111,199,head,614,164,62,33,lips,380,283,59,37,lips,290,326,63,44,lips,97,314,48,47,lips,275,209,105,171,head,72,170,170,198,head
91,9,349,135,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,41,111,199,head,614,165,62,33,lips,379,283,59,37,lips,292,327,63,44,lips,101,313,48,47,lips,277,209,106,172,head,70,170,172,200,head
92,9,348,135,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,42,110,198,head,613,165,62,33,lips,379,284,59,36,lips,294,327,64,44,lips,104,312,48,47,lips,278,210,106,173,head,70,170,172,200,head
93,9,348,135,157,218,head_speaker,663,518,85,44,offscreen_speaker,578,43,110,197,head,612,165,63,33,lips,379,284,59,37,lips,296,328,64,44,lips,106,312,48,47,lips,279,209,109,177,head,70,170,172,200,head
94,9,348,136,157,218,head_speaker,663,518,85,44,offscreen_speaker,577,42,110,198,head,613,165,62,33,lips,379,284,59,36,lips,298,328,64,44,lips,108,312,47,46,lips,280,210,107,174,head,71,171,172,200,head
95,9,348,136,157,218,head_speaker,663,518,85,44,offscreen_speaker,577,43,110,197,head,612,165,62,33,lips,379,284,59,37,lips,299,328,64,44,lips,108,312,48,47,lips,282,210,108,176,head,71,171,172,200,head
96,9,348,136,157,218,head_speaker,663,518,85,44,offscreen_speaker,577,42,111,198,head,612,165,61,33,lips,378,284,59,36,lips,300,328,64,44,lips,108,312,47,46,lips,283,210,108,175,head,71,171,172,200,head
